nct_id,version_date,document_type,document_date,upload_date,no_sap
NCT03326128,25/10/2017,Study Protocol and Statistical Analysis Plan,"August 25, 2017",10/23/2017 17:42,
NCT03326128,25/10/2017,Informed Consent Form: MAIN ICF,"September 22, 2017",10/23/2017 17:44,
NCT03326128,25/10/2017,Informed Consent Form: PILOT ICF,"September 22, 2017",10/23/2017 17:44,
NCT03346759,25/06/2018,Study Protocol and Statistical Analysis Plan,"March 29, 2018",06/08/2018 14:35,
NCT03351335,02/08/2019,Study Protocol,"January 26, 2018",08/02/2019 05:16,
NCT03351335,02/08/2019,Statistical Analysis Plan,"August 23, 2018",08/02/2019 05:18,
NCT03364608,23/07/2019,Study Protocol,"January 12, 2018",03/29/2019 04:54,
NCT03364608,23/07/2019,Statistical Analysis Plan,"March 13, 2018",03/29/2019 04:54,
NCT03366207,31/07/2019,Study Protocol,"March 27, 2018",07/26/2019 17:18,
NCT03366207,31/07/2019,Statistical Analysis Plan,"July 30, 2019",07/31/2019 10:37,
NCT03386448,10/05/2019,Study Protocol and Statistical Analysis Plan,"December 13, 2017",05/10/2019 15:44,
NCT03391232,24/09/2018,Informed Consent Form,"September 7, 2018",09/24/2018 12:24,
NCT03427892,08/03/2019,Study Protocol and Statistical Analysis Plan,"October 21, 2016",08/28/2018 09:41,
NCT03429556,01/08/2019,Study Protocol,"September 28, 2018",07/02/2019 14:13,
NCT03429556,01/08/2019,Statistical Analysis Plan,"May 9, 2018",07/02/2019 14:14,
NCT03431467,10/02/2018,Study Protocol,"December 20, 2017",01/29/2018 18:11,
NCT03431467,10/02/2018,Statistical Analysis Plan,"December 20, 2017",01/30/2018 13:27,
NCT03471117,22/03/2018,Study Protocol,"March 19, 2018",03/19/2018 13:07,
NCT03478657,20/11/2019,Study Protocol,"January 23, 2018",11/07/2019 05:21,
NCT03478657,20/11/2019,Statistical Analysis Plan,"March 12, 2019",11/07/2019 05:23,
NCT03481309,02/10/2019,Study Protocol and Statistical Analysis Plan,"July 26, 2018",08/29/2019 11:30,
NCT03491059,30/03/2018,Study Protocol,"December 20, 2017",02/13/2018 11:06,
NCT03521141,08/05/2018,Study Protocol and Statistical Analysis Plan,"April 4, 2018",04/27/2018 11:06,
NCT03528369,02/12/2019,Statistical Analysis Plan,"January 24, 2019",11/26/2019 14:59,
NCT03528369,02/12/2019,Study Protocol,"August 1, 2018",12/02/2019 15:55,
NCT03534362,21/05/2018,Study Protocol and Statistical Analysis Plan,"April 13, 2018",04/20/2018 10:08,
NCT03610269,05/06/2019,Study Protocol and Statistical Analysis Plan,"July 18, 2018",04/18/2019 15:15,
NCT03615469,19/12/2019,Informed Consent Form,"June 11, 2019",12/19/2019 12:42,
NCT03635775,15/08/2018,Informed Consent Form,"April 30, 2018",06/28/2018 12:08,
NCT03635775,15/08/2018,Study Protocol and Statistical Analysis Plan,"April 30, 2018",07/31/2018 09:53,
NCT03657212,30/08/2018,Informed Consent Form,"June 21, 2018",07/10/2018 17:26,
NCT03657212,30/08/2018,Study Protocol,"August 3, 2018",08/13/2018 14:48,
NCT03658811,23/01/2019,Study Protocol and Statistical Analysis Plan,"August 27, 2018",12/04/2018 13:52,
NCT03707821,15/11/2019,Statistical Analysis Plan,"November 18, 2018",10/22/2019 03:56,
NCT03707821,15/11/2019,Study Protocol,"November 14, 2018",10/22/2019 03:56,
NCT03734822,13/03/2019,Study Protocol and Statistical Analysis Plan,"September 22, 2015",02/19/2019 09:12,
NCT03770442,06/12/2018,Study Protocol and Statistical Analysis Plan,"June 15, 2018",09/26/2018 09:10,
NCT03811951,17/01/2019,Informed Consent Form,"November 8, 2018",11/09/2018 15:43,
NCT03867396,05/03/2019,Study Protocol and Statistical Analysis Plan,"January 30, 2019",02/13/2019 17:46,
NCT03888846,22/03/2019,Study Protocol and Statistical Analysis Plan,"February 21, 2019",03/21/2019 09:48,
NCT03996954,22/06/2019,Study Protocol and Statistical Analysis Plan,"July 27, 2018",05/27/2019 16:45,
NCT04070378,23/08/2019,Study Protocol and Statistical Analysis Plan,"April 25, 2019",08/13/2019 15:05,
NCT00430183,10/01/2020,Study Protocol and Statistical Analysis Plan,"December 11, 2018",08/07/2019 08:33,
NCT00504023,05/04/2018,Study Protocol and Statistical Analysis Plan,"March 5, 2014",04/05/2018 11:15,
NCT00733408,06/11/2018,Study Protocol and Statistical Analysis Plan,"April 14, 2014",07/03/2018 01:44,
NCT00780494,26/08/2019,Study Protocol and Statistical Analysis Plan,"March 7, 2013",07/24/2019 15:55,
NCT00780494,26/08/2019,Informed Consent Form,"March 19, 2013",08/21/2019 13:11,
NCT00789776,14/06/2018,Informed Consent Form,"April 14, 2016",03/21/2018 13:37,
NCT00789776,14/06/2018,Study Protocol and Statistical Analysis Plan,"February 23, 2016",03/21/2018 13:38,
NCT00820170,22/07/2019,Study Protocol and Statistical Analysis Plan,"June 15, 2015",01/18/2019 08:14,
NCT00874614,04/10/2018,Study Protocol,"March 21, 2014",08/22/2018 16:29,
NCT00874614,04/10/2018,Statistical Analysis Plan,"March 6, 2017",08/22/2018 16:31,
NCT01146834,02/12/2019,Study Protocol and Statistical Analysis Plan,"October 26, 2015",11/06/2019 11:04,
NCT01263782,16/04/2019,Study Protocol and Statistical Analysis Plan,"March 7, 2013",09/10/2018 15:43,
NCT01302834,19/12/2019,Informed Consent Form,"February 23, 2016",11/25/2019 17:05,
NCT01302834,19/12/2019,Study Protocol and Statistical Analysis Plan,"February 23, 2016",11/25/2019 17:08,
NCT01306656,21/03/2019,Study Protocol and Statistical Analysis Plan,"December 2, 2015",08/01/2018 16:52,
NCT01360866,14/09/2018,Study Protocol,"June 13, 2014",05/25/2018 11:26,
NCT01360866,14/09/2018,Statistical Analysis Plan,"May 25, 2017",05/25/2018 11:29,
NCT01371656,25/05/2018,Study Protocol and Statistical Analysis Plan,"January 27, 2014",05/18/2018 14:07,
NCT01373242,17/05/2019,Study Protocol,"March 2, 2016",04/10/2019 14:17,
NCT01373242,17/05/2019,Statistical Analysis Plan,"February 13, 2016",04/10/2019 14:23,
NCT01436357,02/07/2019,Study Protocol,"October 6, 2015",05/24/2019 13:10,
NCT01436357,02/07/2019,Statistical Analysis Plan,"July 30, 2018",05/24/2019 13:12,
NCT01484431,14/01/2019,Study Protocol,"June 9, 2015",09/17/2018 11:58,
NCT01484431,14/01/2019,Statistical Analysis Plan,"August 29, 2012",09/17/2018 11:59,
NCT01559389,11/11/2019,Study Protocol and Statistical Analysis Plan,"June 1, 2018",07/11/2018 13:39,
NCT01576783,22/05/2019,Study Protocol and Statistical Analysis Plan,"May 6, 2016",11/27/2018 18:15,
NCT01586910,28/08/2019,Study Protocol and Statistical Analysis Plan,"May 31, 2016",07/10/2019 14:22,
NCT01652040,02/05/2018,Study Protocol and Statistical Analysis Plan,"September 24, 2013",03/29/2018 17:16,
NCT01665768,21/12/2018,Study Protocol and Statistical Analysis Plan,"May 7, 2018",10/18/2018 11:35,
NCT01675960,31/07/2019,Study Protocol,"April 26, 2013",07/09/2018 12:52,
NCT01675960,31/07/2019,Statistical Analysis Plan,"April 26, 2013",07/09/2018 12:52,
NCT01683331,26/02/2019,Study Protocol and Statistical Analysis Plan,"November 20, 2017",02/25/2019 07:51,
NCT01688999,31/07/2019,Study Protocol and Statistical Analysis Plan,"December 12, 2017",01/22/2019 13:29,
NCT01688999,31/07/2019,Informed Consent Form,"January 25, 2018",01/22/2019 13:30,
NCT01691859,19/04/2018,Study Protocol,"June 19, 2015",04/19/2018 08:51,
NCT01691859,19/04/2018,Statistical Analysis Plan,"April 6, 2017",04/19/2018 08:53,
NCT01709981,26/09/2019,Statistical Analysis Plan,"August 7, 2019",09/26/2019 09:47,
NCT01709981,26/09/2019,Study Protocol,"August 7, 2019",09/26/2019 09:47,
NCT01728805,20/03/2019,Study Protocol,"May 31, 2018",09/25/2018 12:45,
NCT01728805,20/03/2019,Statistical Analysis Plan,"November 22, 2016",09/25/2018 13:02,
NCT01737398,02/01/2019,Study Protocol,"May 13, 2016",11/02/2018 16:34,
NCT01737398,02/01/2019,Statistical Analysis Plan,"April 21, 2017",11/02/2018 18:18,
NCT01752400,05/03/2018,Study Protocol and Statistical Analysis Plan,"January 11, 2014",02/26/2018 09:08,
NCT01758588,28/06/2018,Study Protocol and Statistical Analysis Plan,"October 30, 2013",05/31/2018 15:57,
NCT01781975,11/07/2018,Study Protocol and Statistical Analysis Plan,"August 23, 2016",05/23/2018 16:35,
NCT01799993,14/05/2018,Study Protocol,"August 29, 2017",05/14/2018 22:16,
NCT01799993,14/05/2018,Statistical Analysis Plan,"November 3, 2017",05/14/2018 22:16,
NCT01802879,18/11/2019,Study Protocol,"March 11, 2016",11/18/2019 13:27,
NCT01802879,18/11/2019,Statistical Analysis Plan,"June 14, 2016",11/18/2019 13:27,
NCT01807637,02/10/2018,Study Protocol and Statistical Analysis Plan,"November 21, 2014",10/01/2018 14:55,
NCT01821833,31/05/2018,Study Protocol and Statistical Analysis Plan,"April 1, 2016",05/31/2018 18:52,
NCT01846208,04/10/2018,Statistical Analysis Plan,"April 16, 2018",09/21/2018 16:13,
NCT01846208,04/10/2018,Study Protocol,"February 16, 2016",09/24/2018 15:34,
NCT01854918,20/05/2019,Study Protocol,"April 3, 2015",05/20/2019 13:54,
NCT01854918,20/05/2019,Statistical Analysis Plan,"November 18, 2013",05/20/2019 13:54,
NCT01866410,25/04/2019,Study Protocol and Statistical Analysis Plan,"January 24, 1014",04/10/2019 07:56,
NCT01897532,21/12/2018,Study Protocol,"November 22, 2016",12/20/2018 08:08,
NCT01897532,21/12/2018,Statistical Analysis Plan,"December 18, 2017",12/20/2018 08:08,
NCT01908426,27/02/2019,Study Protocol,"July 12, 2016",10/11/2018 11:23,
NCT01908426,27/02/2019,Statistical Analysis Plan,"June 8, 2016",10/11/2018 11:23,
NCT01928329,30/09/2019,Study Protocol and Statistical Analysis Plan,"July 26, 2018",09/03/2019 12:36,
NCT01928849,26/09/2018,Study Protocol and Statistical Analysis Plan,"September 25, 2018",09/26/2018 08:45,
NCT01945593,10/04/2019,Study Protocol: Protocol,"June 18, 2013",02/27/2019 09:12,
NCT01945593,10/04/2019,Study Protocol: Protocol Amendment 1,"October 2, 2013",02/27/2019 09:13,
NCT01945593,10/04/2019,Study Protocol: Protocol Amendment 4,"May 23, 2014",02/27/2019 09:13,
NCT01945593,10/04/2019,Study Protocol: Protocol Amendment 7,"March 20, 2015",02/27/2019 09:14,
NCT01945593,10/04/2019,Statistical Analysis Plan,"April 18, 2018",02/27/2019 09:15,
NCT01951339,29/04/2019,Study Protocol and Statistical Analysis Plan,"September 15, 2016",04/25/2019 15:27,
NCT01952054,05/11/2019,Study Protocol and Statistical Analysis Plan,"October 12, 2017",08/26/2019 17:52,
NCT02013414,23/08/2019,Study Protocol,"July 28, 2014",08/21/2019 15:35,No Statistical Analysis Plan (SAP) exists for this study.
NCT02034474,03/12/2018,Study Protocol,"February 6, 2017",03/15/2018 12:49,
NCT02034474,03/12/2018,Informed Consent Form,"February 1, 2016",03/15/2018 12:49,
NCT02034474,03/12/2018,Statistical Analysis Plan,"May 20, 2016",04/12/2018 11:30,
NCT02038569,29/10/2018,Statistical Analysis Plan,"March 16, 2018",08/10/2018 10:37,
NCT02038569,29/10/2018,Study Protocol,"April 17, 2013",08/10/2018 10:45,
NCT02039947,20/05/2019,Statistical Analysis Plan,"March 5, 2018",01/30/2019 09:12,
NCT02039947,20/05/2019,Study Protocol,"June 21, 2017",01/30/2019 09:12,
NCT02046122,17/07/2018,Study Protocol and Statistical Analysis Plan,"July 10, 2017",06/11/2018 14:04,
NCT02046122,17/07/2018,Informed Consent Form,"January 4, 2018",06/11/2018 14:05,
NCT02066129,11/06/2018,Study Protocol and Statistical Analysis Plan,"March 16, 2015",04/23/2018 20:42,
NCT02070757,07/05/2019,Study Protocol and Statistical Analysis Plan,"June 28, 2018",05/07/2019 14:41,
NCT02097134,29/05/2018,Study Protocol and Statistical Analysis Plan,"March 30, 2016",04/06/2018 11:05,
NCT02097641,18/03/2019,Study Protocol and Statistical Analysis Plan,"February 17, 2015",01/07/2019 14:42,
NCT02107131,30/11/2018,Study Protocol and Statistical Analysis Plan,"December 4, 2015",10/04/2018 17:53,
NCT02125279,11/11/2019,Study Protocol,"January 7, 2016",10/14/2019 07:05,
NCT02125279,11/11/2019,Statistical Analysis Plan,"May 27, 2014",10/14/2019 07:07,
NCT02150343,16/05/2018,Study Protocol,"April 1, 2015",03/28/2018 06:07,
NCT02150343,16/05/2018,Statistical Analysis Plan,"March 24, 2017",03/28/2018 06:07,
NCT02155257,05/11/2018,Study Protocol,"November 6, 2014",11/02/2018 12:53,
NCT02155257,05/11/2018,Statistical Analysis Plan,"November 2, 2018",11/05/2018 14:44,
NCT02167204,08/01/2020,Study Protocol and Statistical Analysis Plan,"October 26, 2016",10/18/2019 13:48,
NCT02168946,26/11/2018,Study Protocol,"April 24, 2015",09/27/2018 10:00,
NCT02168946,26/11/2018,Statistical Analysis Plan,"June 10, 2016",09/27/2018 10:02,
NCT02175225,29/05/2019,Study Protocol,"May 15, 2014",05/08/2019 21:09,
NCT02175225,29/05/2019,Statistical Analysis Plan,"July 11, 2018",05/08/2019 21:10,
NCT02187172,14/08/2019,Study Protocol and Statistical Analysis Plan,"February 25, 2019",06/16/2019 23:33,
NCT02193880,17/12/2018,Study Protocol and Statistical Analysis Plan,"March 1, 2018",12/17/2018 15:59,
NCT02198651,06/06/2019,Study Protocol,"February 25, 2016",04/29/2019 11:02,
NCT02198651,06/06/2019,Statistical Analysis Plan,"July 19, 2018",04/29/2019 11:03,
NCT02207556,18/12/2019,Study Protocol and Statistical Analysis Plan,"August 19, 2016",09/18/2019 16:49,
NCT02207556,18/12/2019,Informed Consent Form,"September 14, 2016",09/18/2019 16:49,
NCT02218541,26/07/2018,Study Protocol and Statistical Analysis Plan,"September 4, 2014",05/18/2018 16:18,
NCT02240108,06/09/2019,Study Protocol,"July 14, 2014",08/15/2019 15:53,
NCT02240108,06/09/2019,Statistical Analysis Plan,"January 3, 2019",09/06/2019 19:03,
NCT02242487,10/07/2019,Study Protocol,"December 7, 2016",06/12/2019 10:21,
NCT02242487,10/07/2019,Statistical Analysis Plan,"June 29, 2017",06/12/2019 10:22,
NCT02251275,07/11/2019,Study Protocol,"March 6, 2015",11/07/2019 12:37,
NCT02251275,07/11/2019,Statistical Analysis Plan,"October 17, 2018",11/07/2019 12:39,
NCT02269943,12/04/2018,Study Protocol: CC-486-NPC-001_original protocol_Redacted.11July2014,"July 11, 2014",04/12/2018 10:51,
NCT02269943,12/04/2018,Study Protocol: CC-486-NPC-001.01.protocolAM1_RedactedOctober2014,"October 1, 2014",04/12/2018 12:47,
NCT02269943,12/04/2018,Study Protocol: CC-486-NPC-001_protocolAM2_Redacted.03April2015,"April 3, 2015",04/12/2018 12:51,
NCT02269943,12/04/2018,Study Protocol: CC-486-NPC-001_protocolAM3_Redacted.23September2016,"September 23, 2016",04/12/2018 12:58,
NCT02269943,12/04/2018,Statistical Analysis Plan,"May 15, 2017",04/12/2018 13:01,
NCT02276872,12/12/2018,Statistical Analysis Plan,"August 15, 2017",09/28/2018 10:27,
NCT02276872,12/12/2018,Study Protocol,"September 1, 2016",11/06/2018 13:56,
NCT02299297,16/04/2019,Study Protocol and Statistical Analysis Plan,"December 18, 2015",03/27/2019 14:53,
NCT02303041,10/01/2019,Study Protocol and Statistical Analysis Plan,"September 5, 2016",12/12/2018 17:58,
NCT02324205,05/02/2019,Study Protocol and Statistical Analysis Plan,"March 8, 2016",10/29/2018 10:33,
NCT02337907,18/10/2018,Statistical Analysis Plan,"June 13, 2017",08/29/2018 05:37,
NCT02337907,18/10/2018,Study Protocol,"February 23, 2017",08/29/2018 05:37,
NCT02343263,04/08/2018,Study Protocol and Statistical Analysis Plan,"July 16, 2015",03/01/2018 12:09,
NCT02346461,27/03/2019,Study Protocol and Statistical Analysis Plan,"December 7, 2017",12/10/2018 10:05,
NCT02363621,02/04/2019,Study Protocol and Statistical Analysis Plan,"December 14, 2014",11/04/2018 21:40,
NCT02375971,15/10/2018,Study Protocol,"February 1, 2017",10/15/2018 07:43,
NCT02375971,15/10/2018,Statistical Analysis Plan,"January 24, 2018",10/15/2018 07:43,
NCT02378883,04/04/2019,Study Protocol and Statistical Analysis Plan,"August 5, 2014",02/26/2019 12:20,
NCT02388932,15/10/2018,Study Protocol and Statistical Analysis Plan,"September 30, 2016",09/26/2018 14:41,
NCT02405780,01/03/2019,Study Protocol,"April 15, 2016",01/18/2019 06:34,
NCT02405780,01/03/2019,Statistical Analysis Plan,"July 10, 2018",01/18/2019 06:35,
NCT02409732,22/10/2018,Study Protocol and Statistical Analysis Plan,"October 14, 2014",08/07/2018 15:25,
NCT02410278,25/06/2018,Study Protocol and Statistical Analysis Plan,"February 1, 2016",04/27/2018 13:41,
NCT02413489,28/05/2018,Study Protocol,"January 19, 2016",05/28/2018 08:38,
NCT02413489,28/05/2018,Statistical Analysis Plan,"May 16, 2017",05/28/2018 08:38,
NCT02414841,20/07/2019,Study Protocol and Statistical Analysis Plan,"May 9, 2018",05/24/2019 11:41,
NCT02436239,10/09/2019,Study Protocol,"November 2, 2016",07/23/2019 15:48,
NCT02436239,10/09/2019,Statistical Analysis Plan,"February 10, 2016",08/20/2019 16:59,
NCT02443805,03/09/2019,Study Protocol,"October 5, 2017",08/29/2019 10:03,
NCT02443805,03/09/2019,Statistical Analysis Plan,"October 29, 2018",08/29/2019 10:04,
NCT02444234,15/05/2019,Study Protocol and Statistical Analysis Plan,"July 26, 2016",04/09/2019 16:04,
NCT02457195,26/03/2019,Study Protocol and Statistical Analysis Plan,"June 14, 2017",02/04/2019 12:04,
NCT02461550,05/01/2018,Study Protocol and Statistical Analysis Plan,"July 8, 2016",01/05/2018 13:58,
NCT02499120,18/09/2019,Statistical Analysis Plan,"April 26, 2018",06/23/2019 23:41,
NCT02499120,18/09/2019,Study Protocol,"March 31, 2016",06/23/2019 23:41,
NCT02500706,16/07/2018,Study Protocol,"March 13, 2018",07/16/2018 02:13,
NCT02500706,16/07/2018,Statistical Analysis Plan,"March 13, 2018",07/16/2018 02:13,
NCT02508207,29/06/2018,Study Protocol,"September 19, 2016",06/29/2018 17:25,
NCT02508207,29/06/2018,Statistical Analysis Plan,"July 27, 2017",06/29/2018 17:27,
NCT02515942,28/11/2018,Statistical Analysis Plan,"January 8, 2018",11/05/2018 10:25,
NCT02515942,28/11/2018,Study Protocol,"January 20, 2016",11/05/2018 10:57,
NCT02521285,31/12/2019,Study Protocol and Statistical Analysis Plan,"May 3, 2019",12/31/2019 11:51,
NCT02530151,16/05/2019,Study Protocol and Statistical Analysis Plan,"October 23, 2015",04/19/2019 12:50,
NCT02530151,16/05/2019,Informed Consent Form,"October 30, 2015",04/19/2019 12:51,
NCT02535806,23/07/2019,Study Protocol and Statistical Analysis Plan,"January 25, 2016",07/23/2019 15:23,
NCT02536976,17/04/2019,Study Protocol and Statistical Analysis Plan,"June 29, 2016",11/28/2018 15:46,
NCT02539511,02/04/2019,Study Protocol,"September 5, 2017",01/25/2019 14:03,
NCT02539511,02/04/2019,Statistical Analysis Plan,"September 5, 2017",04/02/2019 16:00,
NCT02542462,11/07/2018,Study Protocol and Statistical Analysis Plan,"September 15, 2017",04/19/2018 10:31,
NCT02544633,06/09/2019,Study Protocol and Statistical Analysis Plan,"March 23, 2017",04/30/2019 16:23,
NCT02548962,18/04/2019,Study Protocol,"February 13, 2017",03/12/2019 14:26,
NCT02548962,18/04/2019,Statistical Analysis Plan,"June 26, 2018",03/12/2019 14:27,
NCT02557516,04/12/2019,Statistical Analysis Plan,"March 8, 2019",10/14/2019 09:16,
NCT02557516,04/12/2019,Study Protocol,"August 12, 2016",10/24/2019 09:14,
NCT02560051,12/09/2018,Study Protocol and Statistical Analysis Plan,"January 26, 2016",09/10/2018 17:11,
NCT02562482,25/04/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","September 11, 2018",03/05/2019 07:55,
NCT02569853,23/07/2018,Study Protocol and Statistical Analysis Plan,"August 24, 2016",06/27/2018 12:41,
NCT02589171,26/07/2019,Study Protocol and Statistical Analysis Plan,"March 2, 2017",07/15/2019 16:10,
NCT02614703,22/08/2019,Study Protocol and Statistical Analysis Plan,"November 17, 2016",09/25/2018 16:51,
NCT02616900,03/04/2019,Study Protocol and Statistical Analysis Plan,"January 21, 2016",02/06/2019 13:12,
NCT02618759,05/12/2018,Study Protocol,"February 21, 2017",11/02/2018 18:13,
NCT02618759,05/12/2018,Statistical Analysis Plan,"March 4, 2016",11/02/2018 18:14,
NCT02620020,29/07/2019,Study Protocol,"August 26, 2016",05/11/2019 11:15,
NCT02620020,29/07/2019,Statistical Analysis Plan,"March 20, 2017",05/11/2019 11:20,
NCT02623803,12/04/2019,Study Protocol and Statistical Analysis Plan,"March 30, 2016",03/19/2019 12:28,
